A_1,A_2,A_3,A_4,W_1,W_2,W_3,W_4,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,virtual_sensor_1,virtual_sensor_2,virtual_sensor_3,virtual_sensor_4,virtual_sensor_5,virtual_sensor_6,virtual_sensor_7,virtual_sensor_8,virtual_sensor_9,virtual_sensor_10,virtual_sensor_11,virtual_sensor_12,virtual_sensor_13,virtual_sensor_14,RUL
2.0,1.0,3.0,1.0,21893.0,0.618345022201538,80.7709121704102,474.2884896788031,569.199596367732,1366.92217073916,1724.67448532405,1140.7780855905698,11.0465652133696,8.052950781563469,11.214787018649304,14.2091044717834,232.095139081398,235.841233289981,8.19245889940291,2132.64159026344,8363.893250409692,2.60880376644332,2664.7141181319503,246.954170984273,43.9727985410061,1781.6107888818399,165.41724360698,165.432074638593,19.0504138166838,11.430248290010299,155.008596459023,164.104818596695,18.1381170209919,9.19979408712042,26.1686405150223,40.4648438410517,74
2.0,1.0,3.0,1.0,21897.0,0.618408024311066,80.7709121704102,474.279692961484,569.268277188213,1366.9144997978,1723.39075385091,1139.69154074102,11.0482343628492,8.05196112244738,11.2164815866489,14.2134964218084,232.050904127523,235.80735030548198,8.1882787969266,2133.30840681233,8364.256315263008,2.60484833765812,2662.7012619311104,246.918691419353,43.9699224918476,1781.8459439688395,165.47737655172898,165.46420163548402,19.0542088181915,11.432525290914901,155.04043547523702,164.140673103804,18.124060139847398,9.19691703655845,26.2181147203907,40.4111936164484,74
2.0,1.0,3.0,1.0,21901.0,0.618408024311066,80.7709121704102,474.26495150779004,569.247730534266,1366.81609714523,1723.5064648090195,1139.77667273965,11.0459252134569,8.05064582539654,11.214137272544999,14.2106747607413,231.982111848438,235.735783421344,8.185424016078791,2133.138423187,8363.862305688579,2.60464474849472,2662.89851583282,246.843752273659,43.9562946319244,1781.47020808875,165.411931319915,165.412844764329,19.048142287786398,11.4288853726718,154.988989201585,164.08684292824802,18.124752566101698,9.183587626950027,26.213122131855503,40.420017818904704,74
2.0,1.0,3.0,1.0,21906.0,0.618596971035004,80.7709121704102,474.2660435566629,569.24597124127,1366.8171048722302,1723.5257636035901,1139.78451755447,11.0451049424071,8.05012944334834,11.213304510058,14.2095473973679,231.967627236551,235.72065727680402,8.18461447437825,2133.1273402683605,8363.85517509973,2.6045088390115096,2662.928424483,246.827913378852,43.953322037431,1781.3585338707196,165.400546498015,165.400420534306,19.0466746756149,11.4280048053689,154.97800561405398,164.075029778748,18.126142196412,9.184425954016813,26.211583663281196,40.420432506644296,74
2.0,1.0,3.0,1.0,21911.0,0.618596971035004,80.7709121704102,474.246480426492,569.22583080164,1366.7733768509402,1723.40259724051,1139.68418627795,11.0428590512691,8.0483884126847,11.211024417532101,14.206746302742904,231.920155809145,235.67301584485298,8.182657950541989,2133.12117804235,8363.73603671896,2.60374448913525,2662.74435626844,246.778027062674,43.9445347341438,1781.04018717863,165.373911517624,165.373385145139,19.0434811202696,11.4260886721618,154.9518720123,164.047452197762,18.1258771451709,9.18513227692771,26.214457711003494,40.4168414262391,74
2.0,1.0,3.0,1.0,21914.0,0.6185339689254761,80.7709121704102,474.22883152865194,569.204129578381,1366.71997918544,1723.3465788559195,1139.6471143779304,11.0409308759425,8.04701072317697,11.2090668791295,14.204251144440901,231.876648172383,235.628763209184,8.181184330238661,2133.06766902887,8363.560231138259,2.60323193444083,2662.66703501719,246.731689224277,43.936215679478906,1780.75379642393,165.34583740788602,165.346072572803,19.040254822662305,11.4241528935974,154.925195310925,164.019307540357,18.1256691672443,9.18441633286093,26.214784552460397,40.4164672805684,74
2.0,1.0,3.0,1.0,21919.0,0.618659973144531,80.7709121704102,474.22300285572,569.194888116092,1366.69991809785,1723.3582756343399,1139.6549690456402,11.0395633387349,8.04608581735661,11.207678516482101,14.2024433926561,231.848594304433,235.599863658684,8.18007952374711,2133.0372601795,8363.4835644936,2.60298712616708,2662.6889124216896,246.701427914852,43.9307065798474,1780.5547235656302,165.32540141349898,165.32554981196,19.0378305715378,11.422698342922699,154.9056473507,163.998578282795,18.1264997740013,9.18436214381944,26.2135036286508,40.41755647609,74
2.0,1.0,3.0,1.0,21921.0,0.618596971035004,80.7709121704102,474.20807334394203,569.178168323586,1366.6616692636,1723.27194253776,1139.59033805735,11.038074997088303,8.0449591178475,11.206167509734302,14.2005500795955,231.815783183084,235.566867942586,8.17888659664931,2133.01600218929,8363.37156444621,2.602475342178049,2662.56154744534,246.66687742679198,43.9245779429478,1780.34042766346,165.307059325125,165.30695887454,19.0356345170551,11.421380710232999,154.887597052313,163.97952760757602,18.1261776458827,9.184722622197171,26.2152214345768,40.415329375746495,74
2.0,1.0,3.0,1.0,21926.0,0.618596971035004,80.7709121704102,474.189645726653,569.156429111252,1366.62064430099,1723.22215155927,1139.55510906955,11.0358567468172,8.04331613402007,11.2039154790022,14.1976894776996,231.773031881115,235.523359438498,8.17738215913609,2132.98356109022,8363.24023937368,2.60194961221575,2662.49128527479,246.621318783767,43.916413130757505,1780.0180866998105,165.279047735785,165.279299518167,19.0323672555835,11.4194203533501,154.861049524592,163.951467423033,18.126071353119,9.18551251727821,26.215218060454198,40.4146182493803,74
2.0,1.0,3.0,1.0,21931.0,0.618659973144531,80.7709121704102,474.176933145343,569.140399146417,1366.58129685679,1723.18365441824,1139.5254623221,11.0339775401895,8.04197836186815,11.202007655014699,14.195260357754199,231.73148876778302,235.481057907173,8.17580737000549,2132.94733745149,8363.109982999069,2.60146984770902,2662.43855629915,246.57702398656798,43.908463380483894,1779.7436042645602,165.252248298978,165.252262864688,19.0291735508913,11.417504130534804,154.834872432303,163.923793977941,18.1264436125651,9.185258873923287,26.215370247992702,40.41441023639821,74
2.0,1.0,3.0,1.0,21934.0,0.618596971035004,80.5951309204102,474.15865397125197,569.046731239904,1365.89627731312,1720.8960189149302,1137.97977662982,11.0285467217229,8.04054129302879,11.1964941337288,14.186560418005099,231.287337847697,235.042874426903,8.16405804075404,2132.0126271939607,8361.17283266845,2.5920309870271803,2659.02292346626,246.11819311717602,43.8269304161411,1778.76992695893,165.073469266183,165.058170219765,19.0062463572098,11.4037478143259,154.64317930556,163.723758778732,18.1345803858964,9.1600978958405,26.282593574792198,40.3451033685317,74
2.0,1.0,3.0,1.0,21938.0,0.6187859773635861,80.5951309204102,474.16368904526604,568.971776898318,1365.87124637218,1722.1830502298,1139.06309470893,11.0252121312045,8.04040117365664,11.1931087626442,14.1800285936954,231.298196914259,235.041997634924,8.16675083195281,2131.31856061536,8360.72680826843,2.59563683238331,2661.0452219281,246.117275010391,43.823217844995696,1778.2901728032,164.98599569048798,165.000023546364,18.999377781414303,11.399626668848601,154.587995380858,163.66341282477399,18.1498351190933,9.16177309657233,26.230865105114198,40.3993317770816,74
2.0,1.0,3.0,1.0,21944.0,0.618722975254059,80.5951309204102,474.133891030989,568.9442031981121,1365.8906581091499,1721.8403117410699,1138.79934967237,11.022668844762599,8.03793796585096,11.190526745951901,14.176681670874801,231.277862251664,235.02384217865003,8.16613919920731,2131.47556295922,8360.9068216509,2.59438793396916,2660.50817887052,246.098264061414,43.8201907005138,1777.98233352935,165.000373924645,164.998884202029,18.9992431963647,11.399545917818804,154.589742603885,163.664636746317,18.1484846579637,9.17972682063971,26.2395988896601,40.3834438426533,74
2.0,1.0,3.0,1.0,21948.0,0.6189119815826422,80.5951309204102,474.138556075257,568.945731469866,1365.85614477547,1721.91695689273,1138.8550448931,11.022075040041699,8.03774848911168,11.189923898519499,14.175919202266801,231.24740111910702,234.992194398414,8.16485678290701,2131.4063765870897,8360.75915179601,2.5943611799087,2660.63418180221,246.065125024518,43.8141679851717,1777.8767576452399,164.975358538523,164.975830212115,18.996519943806,11.3979119662836,154.566051683316,163.63976542218901,18.149761842809802,9.17403177802594,26.237926361396198,40.388346863456505,74
2.0,1.0,3.0,1.0,21952.0,0.6187859773635861,80.5951309204102,474.110626273604,568.916483205698,1365.8099412571198,1721.75579375439,1138.73216662735,11.019456858139,8.0356526972454,11.1872658458264,14.1726089250845,231.20076609910197,234.945524281045,8.16314360329661,2131.40551865335,8360.6417666398,2.59349463556446,2660.39120766496,246.01625579167003,43.80555310480271,1777.5091673674399,164.950416199001,164.950191498423,18.9934913707513,11.3960948224508,154.541961928687,163.614282684494,18.148849357775397,9.17712491170666,26.240880296089607,40.3830006516069,74
2.0,1.0,3.0,1.0,21959.0,0.618974983692169,80.5951309204102,474.10377366873,568.90534730653,1365.77354433286,1721.7836934465802,1138.75103296439,11.0176124502503,8.03443731989105,11.185393350507901,14.1702031886519,231.156996823475,234.90048635796902,8.16140345902405,2131.3530506156,8360.50275946463,2.5931674912004103,2660.4413911893,245.969095662794,43.79701464372009,1777.23335357946,164.918566448586,164.918745494366,18.989776811522,11.3938660869132,154.511257074122,163.58182734295602,18.149924261318606,9.17531573298692,26.2393418884907,40.3855522290357,74
2.0,1.0,3.0,1.0,21963.0,0.619037985801697,80.5951309204102,474.09484061574403,568.895037197247,1365.74521368996,1721.7161720432098,1138.6931664245599,11.0162457847921,8.03344139816924,11.1840058728854,14.16847601218,231.124932465209,234.86814179542003,8.15998063714285,2131.3390532239,8360.418656631751,2.59268775945969,2660.3414004751103,245.93522701091095,43.790989481226795,1777.0407380167,164.89977378978702,164.899468736205,18.9874997444642,11.3924998466785,154.492784970482,163.562289228701,18.1503936134606,9.175117605531133,26.240767446533297,40.38368268840871,74
2.0,1.0,3.0,1.0,21967.0,0.618974983692169,80.5951309204102,474.073502829938,568.870925571172,1365.69499731121,1721.62374467654,1138.6246804211,11.0139840772577,8.031737402585401,11.1817097231043,14.1655909109935,231.07864608075403,234.82134843384998,8.15831351724477,2131.30731287763,8360.266360754209,2.5920334373451803,2660.20652273731,245.886228726544,43.782264905282794,1776.7131703201196,164.871591911783,164.871613696919,18.9842093679486,11.3905256207691,154.465882114702,163.533888495589,18.1499829669958,9.175695065581053,26.242111570237498,40.381578015571606,74
2.0,1.0,3.0,1.0,21973.0,0.6189119815826422,80.5951309204102,474.04315385792296,568.835436604551,1365.6244814699498,1721.525352437,1138.55665674061,11.010635940187099,8.029243687882321,11.178310599174699,14.161275937737,231.01224717840302,234.753934773599,8.15606160898658,2131.2530513594197,8360.04427391489,2.59118208963958,2660.06602020427,245.815638506386,43.76963859873079,1776.22466819182,164.82959672763002,164.82994173694402,18.9792868676765,11.3875721206059,154.425659481321,163.491399557851,18.149479205223397,9.1768359099771,26.2428027515597,40.379917673795795,74
2.0,1.0,3.0,1.0,21977.0,0.618974983692169,80.5951309204102,474.03463166668,568.821707783011,1365.58475060994,1721.5284839197195,1138.56355177733,11.009133907173801,8.02827264370783,11.176785692562197,14.1592661824568,230.975893246535,234.71655673593497,8.154797174851849,2131.1938154461604,8359.898281477259,2.59087512387386,2660.07852829384,245.77649919993198,43.7625110928183,1775.99888514001,164.804284646415,164.804548514158,18.9762872932349,11.385772375940899,154.400974644803,163.465280439557,18.1501776332788,9.17577344948445,26.241587337336306,40.3814887988784,74
2.0,1.0,3.0,1.0,21981.0,0.619100987911224,80.5951309204102,474.033075861501,568.818568374121,1365.57633690976,1721.5244202741299,1138.55534371481,11.008344329284501,8.0277419992752,11.1759840906442,14.1582348889489,230.958636544168,234.698890128675,8.15396948423687,2131.18359155689,8359.8674191302,2.59068290071433,2660.0737370102397,245.758000134738,43.7591610059205,1775.8883973105999,164.792482576719,164.792307469276,18.9748413198082,11.384904791884901,154.38945940607098,163.453045376656,18.1510094009221,9.1757508852533,26.241304452237802,40.3815097894727,74
2.0,1.0,3.0,1.0,21984.0,0.618974983692169,80.5951309204102,474.0077881537831,568.791524457382,1365.52264342476,1721.38981229951,1138.4547707198801,11.0059745103409,8.025891656685099,11.173578183087196,14.155244079013,230.911105323718,234.65116368495097,8.152277157761072,2131.16357328248,8359.71608473515,2.58991023141304,2659.87372806865,245.70802480099601,43.750333974645606,1775.5483652186106,164.765795759376,164.765660833633,18.971693685972895,11.3830162115837,154.36370817981398,163.42588692718599,18.1501320639794,9.177009785293349,26.2439292339372,40.377775767934295,74
2.0,1.0,3.0,1.0,21993.0,0.6189119815826422,80.5951309204102,473.966334068059,568.7440803480259,1365.43262038279,1721.25686870136,1138.36075523636,11.0013365816997,8.02239916011985,11.168869626091,14.149289428286801,230.821373707881,234.560108625436,8.14919292777207,2131.10367492158,8359.43656690788,2.58874677464304,2659.68268792626,245.612679188938,43.7333138836837,1774.8731771900302,164.709272998459,164.709296809635,18.9650356856381,11.3790214113829,154.309367058603,163.368484910956,18.1493397044071,9.17908344068553,26.244992568218894,40.3753267689559,74
2.0,1.0,3.0,1.0,21997.0,0.619037985801697,80.5951309204102,473.964775425449,568.736532771683,1365.39396460367,1721.30014487163,1138.39776101627,11.0003003230181,8.021868665764659,11.1678175868204,14.1478549658267,230.78856426223098,234.526072161674,8.148011398981481,2131.02746557608,8359.280565585359,2.58859168500178,2659.75780890252,245.57703891274798,43.7267511573211,1774.70985979966,164.684542533383,164.68483356349,18.9621459646873,11.377287578812401,154.285267254053,163.34299561058398,18.1506033445493,9.17625517480085,26.242958987198897,40.3786474247393,74
2.0,1.0,3.0,1.0,22002.0,0.618974983692169,80.7709121704102,473.938678583021,568.777366924568,1365.97542376394,1723.41008418845,1139.81598867762,11.000900776234904,8.0197433377141,11.168427183994801,14.1503053585391,231.128461569813,234.859125735731,8.15614447548831,2131.87651637764,8360.87886648807,2.5966491905005697,2662.91754109052,245.925786110714,43.788622114076794,1774.9852115510198,164.802381738343,164.817223591048,18.9777845366925,11.3866707220155,154.415842328161,163.478270681644,18.1421162636066,9.20310313804559,26.1792690549259,40.4447683435927,74
2.0,1.0,3.0,1.0,22007.0,0.6191639900207521,80.7709121704102,473.940111917794,568.85604196673,1365.97689595366,1722.18689769574,1138.77038868054,11.003071374144499,8.019246438057081,11.170630836695,14.155326870508,231.085760166282,234.826498635864,8.15183790991306,2132.53030217881,8361.23925966535,2.59288140632218,2660.99747258615,245.89162160823503,43.7859147186104,1775.2870111362,164.86170649912202,164.848180020124,18.9814412648772,11.388864758926301,154.445958408119,163.51227399837904,18.128896557108,9.19786525267757,26.227842665981,40.393545045973895,74
2.0,1.0,3.0,1.0,22012.0,0.6193529963493349,80.7709121704102,473.941465330263,568.854337930076,1365.91321313324,1722.34745726625,1138.87698089131,11.0018623682057,8.01877903377961,11.169403419498101,14.153958002010699,231.03726070611,234.77546997448502,8.14932554857459,2132.3919488801607,8360.953069926709,2.5929374364718,2661.2579389870198,245.838188454958,43.7761380375799,1775.0776043400895,164.80805103722201,164.808377451799,18.9767395864938,11.3860437518963,154.406066110628,163.470616846847,18.1306492691351,9.183473929696259,26.2225271483388,40.40289753596279,74
2.0,1.0,3.0,1.0,22015.0,0.6194159984588621,80.7709121704102,473.936844786369,568.849003743436,1365.90547586357,1722.2884201332404,1138.8229004591099,11.001027512739,8.018151810162491,11.1685558504964,14.1528920553363,231.02120855093,234.759373689946,8.14840118248768,2132.39715852805,8360.938040798941,2.59259775453518,2661.16737621512,245.821333706749,43.7731170597044,1774.96823498853,164.799393282997,164.798888827001,18.975618742689495,11.3853712456137,154.39775820701098,163.461706932929,18.1312479119551,9.184506075256929,26.2235075977037,40.400411610993,74
2.0,1.0,3.0,1.0,22020.0,0.6194159984588621,80.7709121704102,473.916893955439,568.827306377846,1365.86025631907,1722.2008216506,1138.75335760685,10.998692269022904,8.01638202458475,11.1661850446933,14.149945884772198,230.973549832812,234.71121960212398,8.1465488295359,2132.37611546072,8360.80363115513,2.59193110567137,2661.03895369387,245.77091057814,43.764169825851,1774.6319434873199,164.76996303874398,164.769975018096,18.9722032990126,11.383321979407599,154.369779053994,163.432180490103,18.1310115025951,9.184875316701039,26.2250402960524,40.3983572455421,74
2.0,1.0,3.0,1.0,22028.0,0.6193529963493349,80.7709121704102,473.880809249339,568.78682141345,1365.7802005358,1722.0591675915698,1138.64859177037,10.9947134205618,8.01337028378378,11.1621456046313,14.1448679953904,230.894500041189,234.63121742101,8.143725915971661,2132.33016533041,8360.56100391204,2.59084266219763,2660.832591275689,245.687138660744,43.7492574912032,1774.0554549347305,164.721456262232,164.721575344016,18.9664860875119,11.379891652507201,154.323090591365,163.38287977955,18.130317789044,9.186402988401447,26.2269168508926,40.395217652424,74
2.0,1.0,3.0,1.0,22032.0,0.6193529963493349,80.7709121704102,473.864698482347,568.7638053547889,1365.7158200937,1722.03550223029,1138.63949334128,10.9925674312406,8.011942583339161,11.1599669352696,14.142021857736196,230.842242525704,234.577697386773,8.14199460739739,2132.2450264634303,8360.33405859091,2.5903462285564904,2660.8080172663103,245.63109674007598,43.7390974200864,1773.7315066915805,164.686216436319,164.686683885859,18.962364534017,11.3774187204102,154.28896969587,163.346830177729,18.1307303531099,9.1848267030776,26.2259804069243,40.3966203099288,74
2.0,1.0,3.0,1.0,22035.0,0.6197310090065,80.7709121704102,473.89316481948094,568.7911669489109,1365.76158372901,1722.19621377715,1138.7491198775501,10.9940144831197,8.01326468411909,11.1614360234718,14.1437937964556,230.866623634843,234.60146314468798,8.14241153615882,2132.24012193102,8360.44396718019,2.5909355787608304,2661.05018277837,245.655982350459,43.7433179137736,1773.9435364862695,164.694530894992,164.695240222624,18.963375251297396,11.378025150778502,154.29776286243901,163.355961815834,18.133521923599695,9.18222087802664,26.222086676781203,40.401544132649896,74
2.0,1.0,3.0,1.0,22044.0,0.61947900056839,80.7709121704102,473.8336006270189,568.7332345573919,1365.6710229522698,1721.82717371585,1138.4604838097698,10.988540756847902,8.00875541543,11.1558789409623,14.137001823525901,230.76864666797402,234.50394184606202,8.138669356242112,2132.2780313642897,8360.23699038313,2.58903730194476,2660.49071147629,245.55386580739398,43.725520284203604,1773.17632484772,164.644886981106,164.64396595656999,18.9573184786198,11.374391087171901,154.24893025416,163.30443760557898,18.1308865351945,9.18868602423252,26.2305127363525,40.3890841393691,74
2.0,1.0,3.0,1.0,22048.0,0.61947900056839,80.7709121704102,473.817000391993,568.706610699003,1365.57658617735,1721.85995953338,1138.50171140499,10.986141948609399,8.00729715071795,11.1534436026491,14.1337919025584,230.70058806018002,234.43381185895,8.136538303014799,2132.13184827866,8359.88540221526,2.58860648666756,2660.5599800574105,245.48043126591702,43.712147368582286,1772.79523919203,164.59573603249902,164.59673515466102,18.9517393401443,11.3710436040866,154.20177258338396,163.254727693507,18.1314114998609,9.18362255844951,26.2279149128277,40.3942765398254,74
2.0,1.0,3.0,1.0,22052.0,0.619605004787445,80.7709121704102,473.814859844345,568.700789432177,1365.57328631203,1721.84675132373,1138.49197796491,10.985226686356402,8.00670339092917,11.1525144023923,14.1325205684198,230.68637465720403,234.418936671972,8.13594758019716,2132.11315220567,8359.86454383019,2.5883706729136096,2660.53906810582,245.46485515389702,43.709214586545706,1772.6691105030395,164.584231461549,164.584609236227,18.950306966029306,11.3701841796176,154.192097604069,163.24440443558996,18.132549156258897,9.18490912517734,26.2261374805015,40.3930853581429,74
2.0,1.0,3.0,1.0,22057.0,0.6195420026779169,80.5951309204102,473.7898325273871,568.607707826981,1364.91759373766,1719.54531024138,1136.91979510231,10.979417628076101,8.0046764729798,11.1466168812956,14.123540882152,230.252842943706,233.99175780809503,8.12419813232088,2131.2691016900603,8358.042223207929,2.57894980181256,2657.09436928326,245.017547443032,43.629939408492795,1771.6590354294601,164.413150991145,164.397154376813,18.928163860761106,11.356898316456599,154.00765267224702,163.05196734487498,18.1395412391952,9.16274341494318,26.293880961269004,40.3218443161421,74
2.0,1.0,3.0,1.0,22062.0,0.6192269921302801,80.5951309204102,473.73577222033896,568.463327816714,1364.74706056334,1720.56024469064,1137.8286368408599,10.9712699835219,8.00089949216886,11.1383451609359,14.110747437862,230.16157424202203,233.88829947298302,8.1241233405612,2130.45571118523,8357.16611240869,2.58103738737022,2658.7217984907,244.909214107836,43.6071298421259,1770.46922908788,164.268795380319,164.283275980416,18.914711975186602,11.348827185112,153.896861947704,162.933000836654,18.1523365135497,9.166905296027881,26.247419115695802,40.3704859298635,74
2.0,1.0,3.0,1.0,22068.0,0.6193529963493349,80.5951309204102,473.725610769572,568.44720280874,1364.76594899059,1720.4550022965802,1137.7626821655,10.969734189723802,7.99960662173751,11.136785979415,14.1084323889475,230.150726669578,233.877883038865,8.1242792877503,2130.50978474293,8357.26955717223,2.58055039131438,2658.55584828203,244.89830684697895,43.6051057146495,1770.27639217768,164.277765755686,164.278040615674,18.9140935477264,11.3484561286359,153.893880703451,162.92916474096202,18.1529108465523,9.1804338488864,26.2489057826419,40.3647711356967,74
2.0,1.0,3.0,1.0,22072.0,0.619100987911224,80.5951309204102,473.684502366036,568.402648166384,1364.67412480982,1720.25464261944,1137.62064207988,10.9660522510075,7.996740202022541,11.133047970566,14.1037641121719,230.075206162571,233.801991276395,8.121847960208699,2130.46625671354,8357.00439946109,2.57938701711537,2658.26044016557,244.818839032875,43.5910731489577,1769.7410198671,164.235632385739,164.235713994249,18.909093715570602,11.345456229342401,153.85244069804702,162.885524301125,18.1511645953106,9.182220291967312,26.252883239581895,40.359817194095996,74
2.0,1.0,3.0,1.0,22079.0,0.618974983692169,80.5951309204102,473.643043196986,568.351918006211,1364.57425939782,1720.16607337942,1137.57203399063,10.9616010299458,7.99348523232319,11.128528964412,14.0979536645734,229.988169674402,233.713199774963,8.11918917757418,2130.36626533413,8356.67452922573,2.57839706699076,2658.14070599765,244.725863638705,43.5743386292706,1769.0830987728898,164.178033973418,164.179089442572,18.9024049404038,11.341442964242301,153.797718204676,162.82771225341003,18.1503994880939,9.18357324107219,26.2519901672428,40.3595952535634,74
2.0,1.0,3.0,1.0,22084.0,0.619037985801697,80.7709121704102,473.63009422436096,568.403856911891,1365.1672053904801,1722.40011392493,1139.08873807102,10.9630137554507,7.992133376675942,11.129963203503197,14.1013514388539,230.341308577361,234.058607059217,8.12789487026684,2131.18717798726,8358.27696908457,2.58687276876651,2661.49094653313,245.08754665886602,43.638311955647,1769.4624436924896,164.298405199651,164.31393063122601,18.918333055813502,11.3509998334881,153.93137287848802,162.96625655992796,18.142765811518,9.208438503034461,26.183865436462106,40.4301860794184,74
2.0,1.0,3.0,1.0,22092.0,0.619037985801697,80.7709121704102,473.6006070469289,568.4483109526968,1365.12750641045,1721.01456107677,1137.92816505949,10.962541372558697,7.98951854209541,11.1294836269631,14.102936424352,230.256509487841,233.98406686299,8.12235625659104,2131.83660133128,8358.53700677505,2.58230041852788,2659.3262145160998,245.00949409737098,43.6278401467349,1769.39656687797,164.33703973751003,164.322927931713,18.9193958619336,11.351637517160098,153.940493284904,162.977918195736,18.1284983999753,9.20849174026998,26.235648204273,40.3735882532837,74
2.0,1.0,3.0,1.0,22094.0,0.619100987911224,80.7709121704102,473.599176366934,568.43907346188,1365.01616260938,1721.21602664495,1138.08232417069,10.961255549814696,7.989188417114558,11.128178223162198,14.1013905384689,230.190386268324,233.91466567080602,8.11964700975822,2131.6102509862303,8358.067506748492,2.58241160013865,2659.66018517061,244.936822691944,43.614505661923104,1769.14815169511,164.269789623768,164.271034252994,18.913265921134894,11.3479595526809,153.887187322135,162.922250609087,18.129974160185498,9.18986108750168,26.2291536288758,40.3869245419414,74
2.0,1.0,3.0,1.0,22100.0,0.618974983692169,80.7709121704102,473.562108210782,568.398199132942,1364.9671419045198,1721.03876190983,1137.9509651655499,10.957622077635698,7.9863088013216785,11.124489418919499,14.096700190427498,230.13391578322498,233.857842739131,8.11768893703038,2131.6076707588,8357.944347802579,2.58137550771726,2659.39252473883,244.87732223992802,43.6039074247482,1768.6401449538398,164.237984592524,164.237808708337,18.9093411536723,11.3456046922034,153.856814411378,162.889962901716,18.129100520429606,9.196011108647339,26.231090419105,40.3806270629646,74
2.0,1.0,3.0,1.0,22104.0,0.618974983692169,80.7709121704102,473.547364835687,568.377589047091,1364.90658973811,1721.02729980051,1137.95089774696,10.9556635661405,7.985002081690871,11.122501082376099,14.094120707209699,230.085112547518,233.807867078974,8.116101333724261,2131.52900411629,8357.730359965692,2.58095036306915,2659.38622848057,244.824991705732,43.59444947592879,1768.3409845705398,164.204813123979,164.20526685134502,18.9054971468152,11.343298288089096,153.824591082635,162.855969164955,18.1293137257792,9.19408025773919,26.230293825023107,40.3825402007704,74
2.0,1.0,3.0,1.0,22109.0,0.619037985801697,80.7709121704102,473.53472163485395,568.361321021532,1364.87787795234,1720.99438560391,1137.92631946869,10.953828804806399,7.98367852417163,11.1206383805141,14.0917195466852,230.05028645330398,233.772310575717,8.11480178154432,2131.50158627603,8357.63568325432,2.58052361339349,2659.34011179196,244.78775976514802,43.587726721020296,1768.0780816962101,164.18167773760402,164.181790087591,18.9027239540966,11.341634372458,153.802454423744,162.83249304757499,18.129795031731398,9.195151543235287,26.229822565426197,40.381975399549106,74
2.0,1.0,3.0,1.0,22115.0,0.619037985801697,80.7709121704102,473.51116360869,568.334826730147,1364.8225549948,1720.8904792700198,1137.84639697825,10.9510584750171,7.98159526449834,11.1178258629616,14.0881910834919,229.993343947146,233.714731678845,8.11266586019932,2131.47162947073,8357.46928655987,2.5797311277170296,2659.18819710091,244.727467726539,43.5770022821656,1767.6785769855605,164.14713958949102,164.147044673764,18.8986196520883,11.339171791253,153.76891463473498,162.797068037783,18.129600567005,9.19598424095517,26.2314781846148,40.379568818806895,74
2.0,1.0,3.0,1.0,22120.0,0.618974983692169,80.7709121704102,473.486148096678,568.304961833259,1364.75613915199,1720.80257896117,1137.78539538,10.9482983626712,7.979574174403028,11.115023718448,14.0846291917205,229.934762851137,233.655260035711,8.1106540842506,2131.41489494549,8357.25703862521,2.57899107701406,2659.06348592541,244.66519375467098,43.5658530414776,1767.27360784621,164.110288891057,164.11052610837,18.8943058965512,11.336583537930698,153.73349067698,162.759663605487,18.129290819616106,9.196153473576803,26.2322583654732,40.37826974106321,74
2.0,1.0,3.0,1.0,22125.0,0.6189119815826422,80.7709121704102,473.459570381986,568.2724057828201,1364.6897063660401,1720.7251004167902,1137.7355267856,10.9453560426861,7.97742729299216,11.1120365915595,14.080795123394699,229.875432678759,233.594877147774,8.10871370487385,2131.35245545099,8357.04164508309,2.57826496747491,2658.955021788,244.601965599763,43.554488023799,1766.8423040549399,164.072187598494,164.072638925942,18.8898304731269,11.333898283876099,153.696975480664,162.721064969152,18.129026936116897,9.197038254883902,26.232303499214,40.3773199021251,74
2.0,1.0,3.0,1.0,22131.0,0.6191639900207521,80.7709121704102,473.463788629169,568.273034330288,1364.68079033741,1720.78835885241,1137.77811443386,10.944511904509001,7.97698088703485,11.111179598486302,14.0796418394942,229.85329775757998,233.57170683169,8.107661528708299,2131.3176079119503,8356.98788953077,2.5782018809285803,2659.05533105185,244.57770348868095,43.5499959317019,1766.7171614878,164.053769568525,164.053942968897,18.887622013200893,11.3325732079206,153.679067601558,162.70204657364098,18.1307507156735,9.19557211494963,26.2300626694299,40.3802201747476,74
2.0,1.0,3.0,1.0,22137.0,0.619289994239807,80.7709121704102,473.454847533206,568.26463530627,1364.6606733778199,1720.7013038695002,1137.69844383741,10.9429777835651,7.975799447668741,11.1096221152946,14.0777517517467,229.81981060566105,233.538153715989,8.1060010371663,2131.3295436285002,8356.94092447027,2.57763425430948,2658.9231348321696,244.542569336114,43.5438220951163,1766.5060426018802,164.035307070147,164.034516429934,18.885327253286,11.3311963519716,153.66057653400802,162.682482985536,18.1312425384871,9.19605435759341,26.2324357825865,40.3772124389939,74
